"","Area.Code","Area.Name","Time.period","Value","Decile"
"63840","N81041","Helsby Street Med/Ctr",2019,23.85590291,6
"63841","N81042","Manchester Road Medical Centre",2019,10.79414648,2
"63842","N81043","Haslington Surgery",2019,9.228123677,1
"63843","N81044","Hungerford Medical Centre",2019,20.22076471,5
"63844","N81045","Peelhouse Medical Plaza",2019,29.44141971,8
"63845","N81046","Park Medical Centre",2019,14.2497864,3
"63846","N81047","The Kiltearn Medical Ctr.",2019,13.84845932,3
"63847","N81048","Fearnhead Cross Med.Ctr.",2019,30.13720231,8
"63848","N81049","Knutsford Medical Partnership",2019,13.39319814,3
"63849","N81050","Great Sutton Medical Centre",2019,21.12041154,5
"63850","N81051","The Weaverham Surgery",2019,15.53488242,4
"63851","N81052","Lawton House Surgery",2019,16.07639501,4
"63852","N81053","Earnswood Medical Centre",2019,25.92262812,7
"63853","N81054","Weaver Vale Practice",2019,39.58722906,9
"63854","N81055","Watling Street Surgery",2019,15.67732836,4
"63855","N81056","Folly Lane Medical Centre",2019,29.28015481,8
"63856","N81057","Tower House Practice",2019,29.94145151,8
"63857","N81059","Culcheth Medical Centre",2019,12.99010938,3
"63858","N81060","Neston Surgery",2019,13.16684443,3
"63859","N81061","Witton Street Surgery",2019,19.23384248,5
"63860","N81062","Cumberland House Surgery",2019,16.10894606,4
"63861","N81063","York Road Group Practice",2019,33.9281078,9
"63862","N81064","Newtown Surgery",2019,36.81270762,9
"63863","N81065","Latchford Medical Centre",2019,28.42997748,7
"63864","N81066","Grove House Practice",2019,32.48194264,8
"63865","N81067","Oakwood Medical Centre",2019,13.61848896,3
"63866","N81068","Grosvenor Medical Centre",2019,27.30380295,7
"63867","N81069","Chelford Surgery",2019,10.47624187,2
"63868","N81070","Handforth Health Centre",2019,16.7788588,4
"63869","N81071","Greenmoss Medical Centre",2019,10.83400148,2
"63870","N81072","Murdishaw",2019,34.98904268,9
"63871","N81073","Priorslegh Medical Centre",2019,8.580427086,1
"63872","N81074","Launceston Close Surgery",2019,30.94952414,8
"63873","N81075","Stockton Heath Med.Centre",2019,9.571147578,1
"63874","N81077","The Health Centre (Holmes Chapel)",2019,8.010793394,1
"63875","N81079","The Elms Medical Centre",2019,20.45272689,5
"63876","N81080","Northgate Medical Centre",2019,21.99992038,6
"63877","N81081","Garden Lane Medical Ctr.",2019,18.11382701,4
"63878","N81082","City Walls Medical Centre",2019,20.39787522,5
"63879","N81083","Parkview Medical Centre",2019,24.78814499,6
"63880","N81084","Rope Green Medical Centre",2019,10.53759897,2
"63881","N81085","Park Lane Surgery",2019,16.16043007,4
"63882","N81086","Wilmslow Health Centre",2019,7.829880924,1
"63883","N81087","Danebridge Medical Centre",2019,12.64025506,2
"63884","N81088","Park Green Surgery",2019,16.94661967,4
"63885","N81089","Greenbank Surgery",2019,24.18215918,6
"63886","N81090","Tudor Surgery",2019,14.00806612,3
"63887","N81091","Whitby Group Practice Surgery (Black)",2019,24.19559108,6
"63888","N81092","Hope Farm Medical Centre",2019,20.06825164,5
"63889","N81093","Whitby Group Practice Surgery (Red)",2019,23.6300085,6
"63890","N81094","The Great Sutton Med.Ctr. (Red)",2019,21.18292024,5
"63891","N81095","The Great Sutton Med.Ctr. (Blue)",2019,20.25534297,5
"63892","N81096","Brookvale Practice",2019,39.418339,9
"63893","N81097","Dallam Lane Medical Centre",2019,29.05487687,8
"63894","N81100","Upton Village Surgery",2019,12.13356348,2
"63895","N81101","The Handbridge Med.Ctr.",2019,14.01128582,3
"63896","N81102","Fountains Medical Practice",2019,18.03790238,4
"63897","N81107","Manchester Road Surgery",2019,23.23734187,6
"63898","N81108","The Lakeside Surgery",2019,7.089175526,1
"63899","N81109","Padgate Medical Centre",2019,19.34534116,5
"63900","N81111","Merepark Medical Centre",2019,11.51814776,2
"63901","N81112","The Schoolhouse Surgery",2019,8.906352387,1
"63902","N81113","Middlewich Road Surgery",2019,21.01270105,5
"63903","N81114","Birchwood Medical Centre",2019,21.73500027,6
"63904","N81115","Lache Health Centre",2019,27.12436094,7
"63905","N81117","Old Hall Surgery",2019,32.34780764,8
"63906","N81118","Meadowside Medical Centre",2019,14.94361238,3
"63907","N81119","Hough Green Health Park",2019,36.47853116,9
"63908","N81120","Kelsall Medical Centre",2019,7.082192752,1
"63909","N81121","Northgate Village Surgery",2019,19.82444346,5
"63910","N81122","Westbrook Medical Centre",2019,11.12375323,2
"63911","N81123","Willow Wood Surgery",2019,28.82137639,7
"63912","N81125","Neston Medical Centre",2019,13.96426984,3
"63913","N81127","The Weaver Vale Surgery",2019,26.69494482,7
"63914","N81607","Westminster Surgery",2019,38.9182274,9
"63915","N81614","The Surgery",2019,17.02595611,4
"63916","N81619","Oaks Place Surgery",2019,38.26337967,9
"63917","N81623","Stretton Medical Centre",2019,7.730590945,1
"63918","N81624","The Village Surgeries Group",2019,10.13661023,2
"63919","N81626","Western Ave Medical Ctre",2019,38.43005999,9
"63920","N81628","The Eric Moore Partnership",2019,32.37054266,8
"63921","N81632","Broken Cross Surgery",2019,16.09486912,4
"63922","N81637","Cockhedge Medical Centre",2019,31.88848017,8
"63923","N81642","Waters Edge Medical Centre",2019,13.73291461,3
"63924","N81645","4 Seasons Medical Centre",2019,36.42135656,9
"63925","N81651","Upton Rocks Primary Care",2019,17.59855944,4
"63926","N81655","St Werburgh's Medical Practice Homeless",2019,29.07867568,8
"63927","N82001","The Margaret Thompson Med Centre",2019,52.37298663,10
"63928","N82002","Yew Tree Centre",2019,53.41902739,10
"63929","N82003","Dovecot Health Centre",2019,50.17548082,10
"63930","N82004","Primary Care Connect Garston",2019,41.84926568,10
"63931","N82009","Grassendale Medical Centre",2019,21.14330543,5
"63932","N82011","Priory Medical Centre",2019,62.75967079,10
"63933","N82014","Lance Lane Medical Centre",2019,27.40059058,7
"63934","N82018","Ellergreen Medical Centre",2019,54.37046084,10
"63935","N82019","Langbank Medical Centre",2019,54.89415222,10
"63936","N82022","Edge Hill Health Centre",2019,55.33712007,10
"63937","N82024","West Derby Medical Centre",2019,29.08188112,8
"63938","N82026","Penny Lane Surgery",2019,19.26648858,5
"63939","N82033","Dingle Park Practice",2019,55.17386664,10
"63940","N82034","The Village Surgery",2019,38.91565007,9
"63941","N82035","Mather Avenue Surgery",2019,26.94760565,7
"63942","N82036","Primary Care Connect Netherley",2019,55.14210064,10
"63943","N82037","Westmoreland GP Centre",2019,34.80999056,9
"63944","N82039","Storrsdale Medical Centre",2019,17.54829272,4
"63945","N82041","Oakvale Medical Centre",2019,25.5384045,7
"63946","N82046","Sefton Park Medical Centre",2019,40.22624942,10
"63947","N82048","Walton Medical Centre",2019,59.24808292,10
"63948","N82049","Westminster Medical Centre",2019,62.09347696,10
"63949","N82050","Gateacre Medical Centre",2019,38.47539482,9
"63950","N82052","Townsend Medical Centre",2019,56.87940464,10
"63951","N82053","Aintree Park",2019,29.63305874,8
"63952","N82054","Abercromby Family Practice",2019,46.73413155,10
"63953","N82058","Rock Court Surgery",2019,47.15777344,10
"63954","N82059","Greenbank Drive Surgery",2019,29.55298827,8
"63955","N82062","Fulwood Green Medical Ctr",2019,23.06401212,6
"63956","N82065","Earle Road Medical Centre",2019,53.33626444,10
"63957","N82066","Woolton House Medical Ctr",2019,20.67962795,5
"63958","N82067","Dr A Gupta Benim Medical Centre",2019,61.87836274,10
"63959","N82070","The Elms Medical Centre",2019,44.0072284,10
"63960","N82073","The Ash Surgery",2019,21.20452249,5
"63961","N82074","Old Swan Health Centre",2019,45.81569181,10
"63962","N82076","Brownlow Health @ Princes Park",2019,57.29216869,10
"63963","N82077","D.K. Shah",2019,57.96404891,10
"63964","N82078","J.W. Roberts",2019,61.46635388,10
"63965","N82079","Greenbank Road Surgery",2019,24.87365207,6
"63966","N82081","Islington House Medical Centre",2019,58.09345991,10
"63967","N82082","St James Health Centre",2019,39.23162981,9
"63968","N82083","Jubilee Medical Centre",2019,41.96405706,10
"63969","N82084","Gateacre Brow Surgery",2019,27.39764957,7
"63970","N82086","Abingdon Family Health Care Centre",2019,54.22155705,10
"63971","N82087","Gilmoss",2019,53.32558174,10
"63972","N82089","Picton N'Hood Health & Children's Centre",2019,55.114233,10
"63973","N82090","Green Lane Medical Centre",2019,48.51247514,10
"63974","N82091","GP Practice Riverside (Dr Jude)",2019,55.0188729,10
"63975","N82092","The Valley Medical Centre",2019,23.88310938,6
"63976","N82093","Derby Lane Medical Centre",2019,42.11303077,10
"63977","N82094","Belle Vale Health Centre",2019,42.46864189,10
"63978","N82095","Albion Surgery",2019,63.80327628,10
"63979","N82097","The Grey Road Surgery",2019,56.17562183,10
"63980","N82099","Mere Lane Group Practice",2019,68.72101509,10
"63981","N82101","Kirkdale",2019,65.10443302,10
"63982","N82103","Anfield Group Practice",2019,60.22303939,10
"63983","N82104","Stoneycroft Medical Centre",2019,37.95795146,9
"63984","N82106","The Village Medical Ctre",2019,21.79064939,6
"63985","N82107","Edge Hill Health @ Mossley Hill Surgery",2019,18.24392061,4
"63986","N82108","Rutherford Medical Centre",2019,16.93737477,4
"63987","N82109","Speke HC - Dr Thakur",2019,51.46606091,10
"63988","N82110","Long Lane",2019,52.10604597,10
"63989","N82113","Fairfield Medical Centre",2019,59.81503097,10
"63990","N82115","Vauxhall Health Centre",2019,60.82609753,10
"63991","N82116","Hillfoot Health",2019,29.68730919,8
"63992","N82117","Brownlow Group Practice",2019,30.51688704,8
"63993","N82617","Brownlow at Marybone",2019,27.56843147,7
"63994","N82621","Speke HC - Dr Mangarai",2019,55.47463049,10
"63995","N82633","Knotty Ash Medical Centre",2019,43.55073896,10
"63996","N82641","Sandringham Medical Centre",2019,39.12309444,9
"63997","N82645","Brownlow Health At Kensington",2019,56.30779378,10
"63998","N82646","Dr Jude's Practice - Riverside",2019,53.64429297,10
"63999","N82647","Primary Care Connect Anfield",2019,44.14602353,10
"64000","N82648","Poulter Rd",2019,37.30976099,9
"64001","N82650","Dr A Singh & Dr S Bicha",2019,56.28239607,10
"64002","N82651","Stanley Medical Centre",2019,64.95702979,10
"64003","N82655","Moss Way",2019,53.9939223,10
"64004","N82662","Dunstan Village Group Practice",2019,53.55076549,10
"64005","N82663","Hornspit Medical Centre",2019,39.9596575,9
"64006","N82664","Rocky Lane Medical Centre",2019,21.81042294,6
"64007","N82665","Primary Care Connect Everton",2019,51.1833545,10
"64008","N82668","Walton Village Medical Centre",2019,58.5084167,10
"64009","N82669","Great Homer Street Medical Centre",2019,65.24860477,10
"64010","N82670","Primary Care Connect Park View",2019,58.09962848,10
"64011","N82671","Bigham Road Medical Centre",2019,60.50220241,10
"64012","N82676","Fir Tree",2019,22.4083829,6
"64013","N82678","Stopgate",2019,51.48658595,10
"64014","N83001","Rainbow Medical Centre",2019,36.6659522,9
"64015","N83002","Patterdale Lodge Med Ctre",2019,29.47322444,8
"64016","N83003","Ormskirk House Surgery",2019,36.29759661,9
"64017","N83005","Vista Road Surgery",2019,31.00884838,8
"64018","N83006","Phoenix Medical Centre",2019,36.68982849,9
"64019","N83007","Lingholme Health Centre",2019,37.7305128,9
"64020","N83008","Berrymead Family Med.Ctr.",2019,45.32687176,10
"64021","N83009","Wingate Medical Centre",2019,55.87141632,10
"64022","N83010","Rainhill Village Surgery",2019,18.2024757,4
"64023","N83012","Mill Street Medical Ctr.",2019,32.38957999,8
"64024","N83013","The Health Centre Surgery",2019,33.6907112,9
"64025","N83014","Dinas Lane Medical Centre",2019,43.55617179,10
"64026","N83015","Bluebell Lane Surgery",2019,51.28882798,10
"64027","N83017","Hall Street Medical Centre",2019,37.52473566,9
"64028","N83018","Stockbridge Village HC",2019,57.81512768,10
"64029","N83019","Billinge Medical Practice",2019,13.08220098,3
"64030","N83020","Haydock Medical Centre",2019,26.44189406,7
"64031","N83021","Four Acre Health Centre",2019,39.19177114,9
"64032","N83022","Lime Grove Surgery",2019,34.15313349,9
"64033","N83023","Park House Surgery",2019,45.66113006,10
"64034","N83024","Park House Medical Centre",2019,32.73418563,8
"64035","N83025","Cornerways Medical Centre",2019,59.18200226,10
"64036","N83026","Parkfield Surgery",2019,37.61051572,9
"64037","N83027","Central Surgery",2019,31.171858,8
"64038","N83028","Aston Healthcare Limited",2019,37.14793422,9
"64039","N83030","Dr M Suares' Practice",2019,37.59744088,9
"64040","N83031","Roseheath Surgery",2019,38.98703925,9
"64041","N83032","Millbrook Medical Centre",2019,49.68355023,10
"64042","N83033","St. Laurence's Medical Centre",2019,56.14603765,10
"64043","N83035","The Spinney Medical Ctr.",2019,32.60021021,8
"64044","N83041","Rainford Health Centre",2019,13.81109671,3
"64045","N83043","Longview Medical Centre",2019,43.03043907,10
"64046","N83045","Newton Medical Centre",2019,32.38673529,8
"64047","N83047","Tarbock Medical Centre",2019,26.81069852,7
"64048","N83049","Kenneth Macrae Med Centre",2019,14.76001846,3
"64049","N83050","The Bowery Medical Centre",2019,34.59477673,9
"64050","N83053","Longton Medical Centre",2019,20.48737079,5
"64051","N83054","Bethany Medical Centre",2019,30.04443322,8
"64052","N83055","Trentham Medical Centre",2019,55.00091653,10
"64053","N83060","Holly Bank Surgery",2019,42.20173049,10
"64054","N83601","The Macmillan Surgery",2019,54.93717797,10
"64055","N83603","Prescot Medical Centre",2019,33.92027729,9
"64056","N83604","Cornerstone Surgery",2019,39.0642661,9
"64057","N83605","Hollies Medical Centre",2019,29.37579671,8
"64058","N83608","Dr Maassarani & Partners",2019,41.44375653,10
"64059","N83609","Cedar Cross Medical Centre",2019,38.08443249,9
"64060","N83610","Colby Medical Centre",2019,48.86809013,10
"64061","N83614","Eccleston Medical Centre",2019,18.18013324,4
"64062","N83619","Roby Medical Centre",2019,25.71625703,7
"64063","N83620","Sandfield Medical Centre",2019,38.80908567,9
"64064","N83621","Hillside House Surgery",2019,52.45162352,10
"64065","N83622","Primrose Medical Practice",2019,56.14193373,10
"64066","N83624","Dr Rahil's Surgery",2019,28.59144849,7
"64067","N83628","Newton Community Hospital Practice",2019,33.96336037,9
"64068","N83633","Nutgrove Villa Surgery",2019,43.65387857,10
"64069","N83635","The Crossroads Surgery",2019,21.13237477,5
"64070","N83637","Newholme Surgery",2019,36.59512351,9
"64071","N84001","42 Kingsway",2019,21.46562141,5
"64072","N84002","Aintree Road Medical Centre",2019,49.12781182,10
"64073","N84003","High Pastures Surgery",2019,12.86475154,3
"64074","N84004","Glovers Lane Surgery",2019,40.94076819,10
"64075","N84005","Cumberland House Surgery",2019,24.57078212,6
"64076","N84006","Chapel Lane Surgery",2019,9.6054615,1
"64077","N84007","Liverpool Rd Medical Practice",2019,31.94336611,8
"64078","N84008","Norwood Surgery",2019,20.67579286,5
"64079","N84010","Maghull Health Centre (Dr Sapre)",2019,16.11693333,4
"64080","N84011","Eastview Surgery",2019,25.52414691,7
"64081","N84012","Ainsdale Medical Centre",2019,16.43284198,4
"64082","N84013","Christiana Hartley Medical Practice",2019,24.05457953,6
"64083","N84014","Ainsdale Village Surgery",2019,19.24345766,5
"64084","N84015","Bootle Village Surgery",2019,52.22679022,10
"64085","N84016","Moore Street Medical Centre",2019,57.81568173,10
"64086","N84017","Churchtown Medical Centre",2019,18.74857716,5
"64087","N84018","The Village Surgery Formby",2019,9.367532537,1
"64088","N84019","North Park Surgery",2019,50.19989498,10
"64089","N84020","Blundellsands Surgery",2019,17.53261779,4
"64090","N84021","St Marks Medical Centre",2019,31.32944372,8
"64091","N84023","Bridge Road Medical Centre",2019,45.30313014,10
"64092","N84024","Grange Surgery",2019,17.22096727,4
"64093","N84025","Westway Medical Centre",2019,13.49097771,3
"64094","N84026","Crosby Village Surgery",2019,19.37393361,5
"64095","N84027","Orrell Park Medical Centre",2019,39.07576751,9
"64096","N84028","The Strand Medical Centre",2019,54.39626584,10
"64097","N84029","Ford Medical Practice",2019,42.52545452,10
"64098","N84034","Park Street Surgery",2019,53.02255588,10
"64099","N84035","15 Sefton Road",2019,36.03102298,9
"64100","N84037","Lincoln House Surgery",2019,18.37748749,4
"64101","N84038","Concept House Surgery",2019,49.47533662,10
"64102","N84041","Kingsway Surgery",2019,20.91866114,5
"64103","N84043","Seaforth Village Surgery",2019,59.3280374,10
"64104","N84605","Litherland Practice",2019,38.90752685,9
"64105","N84611","Roe Lane Surgery",2019,20.04729344,5
"64106","N84613","The Corner Surgery (Dr Mulla)",2019,17.88498744,4
"64107","N84614","The Marshside Surgery (Dr Wainwright)",2019,18.69071232,5
"64108","N84615","Rawson Road Medical Centre",2019,47.43615756,10
"64109","N84617","Kew Surgery",2019,19.8307799,5
"64110","N84618","The Hollies Surgery",2019,9.358772521,1
"64111","N84621","Thornton Surgery",2019,29.92765064,8
"64112","N84624","Maghull Health Centre",2019,15.38634773,4
"64113","N84625","The Family Surgery",2019,18.26367693,4
"64114","N84626","Hightown - Ashurst Healthcare Ltd",2019,11.6899873,2
"64115","N84627","Crossways Practice",2019,20.52947865,5
"64116","N84630","Netherton Surgery",2019,42.63217947,10
"64117","N85001","Estuary Medical Practice",2019,14.09158264,3
"64118","N85002","Marine Lake Medical Practice",2019,13.1689004,3
"64119","N85003","Allport Medical Centre",2019,17.76850818,4
"64120","N85005","Eastham Group Practice",2019,17.12283372,4
"64121","N85006","Civic Medical Centre",2019,18.52361771,5
"64122","N85007","Heswall & Pensby Group Practice",2019,9.836758177,1
"64123","N85008","West Wirral Group Practice",2019,12.20380772,2
"64124","N85009","Commonfield Rd Surgery",2019,35.04229639,9
"64125","N85012","St Georges Medical Centre",2019,32.16618687,8
"64126","N85013","Upton Group Practice",2019,21.42559543,5
"64127","N85014","Townfield Health Centre",2019,24.75569284,6
"64128","N85015","Devaney Med Ctr",2019,37.80638687,9
"64129","N85016","Riverside Surgery",2019,45.39666326,10
"64130","N85017","Cavendish Medical Centre",2019,51.98702804,10
"64131","N85018","Villa Med Ctr",2019,27.08130728,7
"64132","N85019","Whetstone Lane Med Ctr",2019,51.84142637,10
"64133","N85020","St Catherine's Surgery",2019,40.69109063,10
"64134","N85021","Hamilton Med Ctr",2019,57.27353392,10
"64135","N85022","Holmlands Med Ctr",2019,25.66570311,7
"64136","N85023","Manor Health Ctr",2019,34.5930261,9
"64137","N85024","Somerville Med Ctr",2019,44.1310974,10
"64138","N85025","St Hilary Group Practice",2019,26.15321129,7
"64139","N85027","Central Park Medical Centre",2019,41.97710326,10
"64140","N85028","Moreton Cross Group Practice",2019,31.24732839,8
"64141","N85031","Gladstone Med Ctr",2019,49.18518144,10
"64142","N85032","Greasby Group Practice",2019,10.20857323,2
"64143","N85034","Parkfield Med Ctr",2019,36.25504914,9
"64144","N85037","Heatherlands Med Ctr",2019,42.29055538,10
"64145","N85038","Vittoria Med Ctr G",2019,58.60357272,10
"64146","N85040","Moreton Health Clinic",2019,31.56347475,8
"64147","N85044","Claughton Medical Centre",2019,39.11456622,9
"64148","N85046","Hoylake Rd Met Ctr",2019,25.09697279,7
"64149","N85047","Orchard Surgery",2019,19.32898908,5
"64150","N85048","Moreton Medical Centre",2019,29.42154947,8
"64151","N85051","Sunlight Group Practice",2019,37.44317877,9
"64152","N85052","Grove Rd Surgery",2019,25.46756478,7
"64153","N85053","Field Rd Health Ctr",2019,34.26605322,9
"64154","N85054","Kings Lane Medical Practice",2019,19.16430658,5
"64155","N85057","Teehey Lane Surgery",2019,24.31397411,6
"64156","N85059","Hoylake & Meols Medical Ctr",2019,12.12771394,2
"64157","N85616","Liscard Group Practice",2019,40.63594602,10
"64158","N85617","Spital Surgery",2019,12.79552698,2
"64159","N85620","Fegan & Partners",2019,25.78177237,7
"64160","N85625","Miriam Primary Care Group",2019,48.27601317,10
"64161","N85629","Egremont Med Ctr",2019,53.80529172,10
"64162","N85633","Church Road Medical Practice",2019,21.68738731,6
"64163","N85634","Vittoria Med Ctr K",2019,57.77793575,10
"64164","N85640","Leasowe Medical Practice",2019,50.41840586,10
"64165","N85643","Prenton Medical Centre_Murugesh V",2019,34.0515925,9
"64166","N85648","Blackheath Med Ctr",2019,32.6836494,8
"64271","P81002","Lancaster Medical Practice",2019,20.7206171,5
"64272","P81003","St James' Medical Centre",2019,17.18349687,4
"64273","P81004","Elizabeth Street Surgery",2019,62.89678693,10
"64274","P81005","Little Harwood Health Centre",2019,30.90484048,8
"64275","P81006","Garstang Medical Practice",2019,11.29747525,2
"64276","P81008","Yorkshire Street Medical Centre",2019,39.80965753,9
"64277","P81010","Withnell Health Centre",2019,9.071198768,1
"64278","P81013","Queen Square Medical Practice",2019,19.18063242,5
"64279","P81014","Ormskirk Medical Practice",2019,12.06467789,2
"64280","P81015","Lytham Road Surgery",2019,15.32445224,3
"64281","P81016","Waterloo Medical Centre",2019,52.843693,10
"64282","P81017","Whalley Medical Centre",2019,8.537253728,1
"64283","P81018","St Fillan's Medical Ctre",2019,11.11603465,2
"64284","P81020","Burnley Group Practice",2019,41.14471923,10
"64285","P81022","Witton Medical Centre",2019,32.03468424,8
"64286","P81025","The Richmond Hill Practice",2019,32.59260841,8
"64287","P81027","Irwell Medical Practice",2019,33.42169734,9
"64288","P81029","Ash Trees Surgery",2019,11.9033613,2
"64289","P81031","Poplar House Surgery",2019,22.12254778,6
"64290","P81032","Reedyford Hlth Care Group",2019,33.0623945,8
"64291","P81033","Coppull Medical Practice",2019,19.01989226,5
"64292","P81035","Colne Road Surgery",2019,48.40216025,10
"64293","P81036","Peel House Medical Practice",2019,33.971776,9
"64294","P81037","Ansdell Medical Centre",2019,15.82940548,4
"64295","P81038","The Chorley Surgery",2019,22.35763832,6
"64296","P81039","Manor Primary Care",2019,37.61749851,9
"64297","P81040","Longton Health Centre",2019,7.440777576,1
"64298","P81041","Parkgate Surgery",2019,11.24416689,2
"64299","P81042","Adelaide Street Surgery",2019,60.00729864,10
"64300","P81043","South King Street Medical Centre",2019,61.12008171,10
"64301","P81044","Library House Surgery",2019,21.70140709,6
"64302","P81045","The Elms Practice",2019,11.31915182,2
"64303","P81046","Park View Surgery",2019,37.66859273,9
"64304","P81047","Parkside Surgery",2019,37.479172,9
"64305","P81051","Darwen Healthcare",2019,31.30863335,8
"64306","P81053","Briercliffe Surgery",2019,24.75352454,6
"64307","P81054","Marton Medical Practice",2019,39.50875267,9
"64308","P81055","Berry Lane Medical Centre",2019,12.07299127,2
"64309","P81057","Worden Medical Centre",2019,21.3190981,5
"64310","P81058","St Georges Surgery",2019,32.65878466,8
"64311","P81059","Great Eccleston Hlth Ctr",2019,12.64322949,2
"64312","P81061","Redlam Surgery",2019,34.42868776,9
"64313","P81062","Regent House Surgery",2019,20.65754489,5
"64314","P81063","St Pauls Medical Centre",2019,56.9447426,10
"64315","P81065","The Pendle Medical Partnership",2019,23.96955444,6
"64316","P81066","Layton Medical Centre",2019,46.18068154,10
"64317","P81067","The Healthcare Centre",2019,19.95460457,5
"64318","P81069","Pendleside Medical Pract",2019,12.97241014,3
"64319","P81070","Pendle View Medical Ctre",2019,32.31123152,8
"64320","P81071","The New Hall Lane Practice",2019,44.82926059,10
"64321","P81072","Glenroyd Medical Centre",2019,36.12918128,9
"64322","P81073","Cleveleys Group Practice",2019,24.55453585,6
"64323","P81074","Highfield Surgery",2019,37.27375319,9
"64324","P81076","Sandy Lane Surgery",2019,18.50693413,5
"64325","P81077","Holland House Surgery",2019,11.77208548,2
"64326","P81078","Barnoldswick Med Ctr",2019,20.42917367,5
"64327","P81079","The Thornton Practice",2019,15.94594209,4
"64328","P81081","Arnold Medical Centre",2019,38.17670162,9
"64329","P81082","The Ryan Medical Centre",2019,16.7000276,4
"64330","P81083","Roslea Surgery",2019,16.46422926,4
"64331","P81084","Hall Green Surgery",2019,15.21471201,3
"64332","P81086","Broadway Medical Centre",2019,37.49496941,9
"64333","P81087","The Over-Wyre Med.Ctr.",2019,16.83782551,4
"64334","P81088","Whitworth Medical Centre",2019,24.5244557,6
"64335","P81089","The Mount View Practice",2019,42.95073393,10
"64336","P81092","The Crescent Surgery",2019,24.68067498,6
"64337","P81093","The Geoffrey Street Surgery",2019,44.17284483,10
"64338","P81095","Thursby Surgery",2019,36.34289419,9
"64339","P81096","Parbold Surgery",2019,6.730666619,1
"64340","P81099","Dr Thm Mackenzie & Partners",2019,19.36383504,5
"64341","P81100","The Castle Medical Group",2019,13.03803919,3
"64342","P81103","North Preston Medical Practice",2019,19.85159383,5
"64343","P81107","Stonebridge Surgery",2019,11.57353193,2
"64344","P81112","Beacon Primary Care",2019,23.27838098,6
"64345","P81113","Park View Surgery",2019,11.22847723,2
"64346","P81115","Bloomfield Medical Centre",2019,57.79222141,10
"64347","P81117","Central Park Surgery",2019,20.14721552,5
"64348","P81118","Ilex View Medical Practice",2019,22.63699046,6
"64349","P81119","Lane Ends Surgery",2019,27.5022193,7
"64350","P81123","Pwe Healthcare Pendle",2019,39.81769398,9
"64351","P81125","Oakenhurst Medical Practice",2019,29.50658109,8
"64352","P81127","The Surgery Chorley",2019,21.6773195,6
"64353","P81128","Kirkham Health Centre",2019,14.41835592,3
"64354","P81129","Ash Tree House Surgery",2019,14.33430063,3
"64355","P81130","Padiham Group Practice",2019,30.7828721,8
"64356","P81132","Waterfoot Group of Doctors",2019,26.71887596,7
"64357","P81133","The Village Practice",2019,17.75835108,4
"64358","P81134","Kiddrow Medical Practice",2019,29.24362892,8
"64359","P81136","Dr A Bisarya",2019,26.68195167,7
"64360","P81137","Burnley Wood Medical Centre",2019,42.66176889,10
"64361","P81138","Burscough Family Practice",2019,12.87368796,3
"64362","P81140","Darwen Healthlink",2019,32.06715406,8
"64363","P81143","Whittle Surgery",2019,10.80348983,2
"64364","P81146","Myrtle House",2019,35.1763491,9
"64365","P81147","Blackburn Rd Medical Centre",2019,45.28375987,10
"64366","P81149","Lockwood GP Surgery",2019,12.7236657,2
"64367","P81150","Parcliffe Medical Centre",2019,22.53304113,6
"64368","P81154","Granville House Med Ctre",2019,13.29289144,3
"64369","P81155","Brownhill Surgery",2019,18.9118741,5
"64370","P81157","Fernbank Surgery",2019,12.6569223,2
"64371","P81159","Stonyhill Medical Practice",2019,41.12798048,10
"64372","P81160","Oswald Medical Centre",2019,42.32991108,10
"64373","P81165","Ightenhill Medical Centre",2019,36.10006302,9
"64374","P81166","Dr Bello's Surgery",2019,38.58763019,9
"64375","P81167","Stepping Stone Practice",2019,42.44234515,10
"64376","P81169","Fishergate Hill Surgery",2019,31.88340888,8
"64377","P81170","Nelson Medical Practice",2019,44.55673544,10
"64378","P81171","The Euxton Medical Centre",2019,9.657041784,1
"64379","P81172","Newton Drive Health Centre",2019,38.58824483,9
"64380","P81173","Croston Medical Centre",2019,10.05505414,1
"64381","P81179","Lostock Hall Medical Ctr.",2019,15.78943044,4
"64382","P81180","Clayton Brook Surgery",2019,30.26297362,8
"64383","P81181","Kingsfold Medical Centre",2019,17.97148847,4
"64384","P81182","Richmond Medical Centre",2019,50.15354136,10
"64385","P81184","Ribbleton Medical Centre",2019,42.75245538,10
"64386","P81185","Riverside Medical Centre",2019,13.39593911,3
"64387","P81186","Moss Side Medical Centre",2019,20.67026903,5
"64388","P81191","Queensway Medical Centre",2019,12.14094214,2
"64389","P81196","Issa Medical Centre - Patel",2019,31.54259223,8
"64390","P81197","Rosegrove Surgery",2019,36.17705727,9
"64391","P81201","Ashurst Primary Care",2019,28.69433866,7
"64392","P81204","Ewood Medical Centre",2019,35.25004878,9
"64393","P81208","Excel Primary Care",2019,34.20528383,9
"64394","P81212","Dr Moujaes",2019,24.20656643,6
"64395","P81213","St.Mary's Health Centre",2019,22.99418974,6
"64396","P81214","Limefield Surgery",2019,28.50618193,7
"64397","P81218","The Clayton Medical Ctr.",2019,32.12284405,8
"64398","P81620","Slaidburn Health Centre",2019,16.31136634,4
"64399","P81622","Shifa Surgery",2019,38.27926445,9
"64400","P81633","Spring-Fenisco Healthlink",2019,25.1412575,7
